Timestamp,Timeofday,Cart_X_pos,Cart_Y_pos,Cart_Z_pos,Yaw,Roll,Pitch,Missing,Cable_lock
1759745011,120331.395,619436.86,5806139.54,41.45,-172.5,3.3,3.4,,1
1759745012,120331.598,619436.76,5806139.34,41.44,-170.7,3.8,2.4,,1
1759745012,120331.799,619436.78,5806139.15,41.48,-171.4,4.8,2.7,,1
1759745012,120332.002,619436.81,5806139,41.46,-172.1,4.7,2,,1
1759745012,120332.205,619436.82,5806138.83,41.46,-172.1,4.7,2,,1
1759745012,120332.407,619436.73,5806138.68,41.43,-172.7,5.4,-0.3,,1
1759745013,120332.625,619436.73,5806138.68,41.43,-172.7,5.4,-0.3,,1
1759745013,120332.827,619436.62,5806138.63,41.43,-170.4,5.4,-0.3,,1
1759745013,120333.031,619436.63,5806138.37,41.47,-170.6,4,1.2,,1
1759745013,120333.031,619436.63,5806138.37,41.47,-170.6,4,1.2,,1
1759745013,120333.233,619436.66,5806138.3,41.44,-171,4.6,1.4,,1
1759745013,120333.435,619436.67,5806138.14,41.47,-170.7,6.1,3.2,,1
1759745014,120333.637,619436.59,5806137.88,41.43,-168.7,4.8,4.7,,1
1759745014,120333.84,619436.54,5806137.66,41.48,-168.7,5,4.6,,1
1759745014,120334.045,619436.54,5806137.66,41.48,-171.1,4.5,3.7,,1
1759745014,120334.263,619436.55,5806137.55,41.45,-171.2,5.1,4.3,,1
1759745014,120334.468,619436.5,5806137.4,41.45,-170.1,5.1,5.6,,1
1759745015,120334.67,619436.46,5806137.23,41.47,-171,4.3,5.1,,1
1759745015,120334.874,619436.47,5806137.17,41.49,-170.4,5.6,3.5,,1
1759745015,120335.079,619436.48,5806136.99,41.48,-170.6,4.9,2.8,,1
1759745015,120335.284,619436.46,5806136.83,41.44,-170.7,4.4,3,,1
1759745015,120335.487,619436.43,5806136.75,41.45,-169.1,4.5,4.4,,1
1759745016,120335.692,619436.39,5806136.52,41.48,-171,4.1,4.8,,1
1759745016,120335.895,619436.4,5806136.35,41.47,-171.1,4.1,4.8,,1
1759745016,120336.098,619436.38,5806136.23,41.45,-170.7,3.7,2.6,,1
1759745016,120336.316,619436.3,5806135.86,41.45,-170.7,4.8,3,,1
1759745017,120336.518,619436.3,5806135.86,41.45,-170.6,5.7,3.6,,1
1759745017,120336.72,619436.31,5806135.75,41.47,-171.3,4.7,3.4,,1
1759745017,120336.924,619436.3,5806135.67,41.47,-170.8,4.5,3.3,,1
1759745017,120337.127,619436.27,5806135.52,41.46,-171,4.5,4,,1
1759745017,120337.33,619436.28,5806135.41,41.49,-172.2,4.5,3.4,,1
1759745018,120337.534,619436.28,5806135.18,41.48,-172.8,6,1.7,,1
1759745018,120337.738,619436.23,5806135.02,41.45,-172.6,5.9,1.6,,1
1759745018,120337.943,619436.16,5806134.91,41.44,-170.8,5.4,2.8,,1
1759745018,120338.147,619436.13,5806134.76,41.46,-171.1,6.8,2.5,,1
1759745018,120338.363,619436.17,5806134.66,41.46,-171.7,4.2,1.3,,1
1759745019,120338.566,619436.21,5806134.65,41.48,-172,3.3,-0.2,,1
1759745019,120338.769,619436.16,5806134.51,41.44,-170.8,3.8,0,,1
1759745019,120338.97,619436.08,5806134.38,41.44,-170.1,4.1,1.8,,1
1759745019,120339.173,619436.11,5806134.21,41.49,-171,4.6,1.9,,1
1759745019,120339.39,619436.14,5806134.05,41.51,-171.4,4.7,0.7,,1
1759745020,120339.592,619436.02,5806133.77,41.48,-171.4,5,0.9,,1
1759745020,120339.795,619436.02,5806133.77,41.48,-170,5.8,2.6,,1
1759745020,120339.996,619436.01,5806133.63,41.51,-169.3,5.8,2.6,,1
1759745020,120340.199,619436.04,5806133.51,41.52,-169.8,5.1,3,,1
1759745020,120340.402,619436.11,5806133.33,41.54,-171.1,5.6,1.8,,1
1759745021,120340.606,619435.94,5806133.13,41.52,-171.1,5.6,1.8,,1
1759745021,120340.825,619435.93,5806133.03,41.52,-169.5,4.3,2.8,,1
1759745021,120341.026,619435.95,5806132.88,41.54,-170.8,4.3,2.8,,1
1759745021,120341.23,619435.93,5806132.66,41.52,-169.9,4.3,4.5,,1
1759745021,120341.23,619435.93,5806132.66,41.52,-170.1,5.3,3.5,,1
1759745021,120341.432,619435.89,5806132.56,41.52,-170.1,4.2,3.9,,1
1759745022,120341.634,619435.89,5806132.56,41.52,-168.9,6.6,4.2,,1
1759745022,120341.837,619435.79,5806132.11,41.52,-168.8,6.3,4.5,,1
1759745022,120342.054,619435.8,5806132.09,41.53,-169.4,4.1,4,,1
1759745022,120342.258,619435.8,5806131.93,41.51,-170,4.7,3,,1
1759745022,120342.458,619435.77,5806131.76,41.5,-169.8,4.3,3.3,,1
1759745023,120342.659,619435.73,5806131.68,41.52,-169.8,3.3,3.8,,1
1759745023,120342.863,619435.73,5806131.68,41.52,-169.1,5.4,3.6,,1
1759745023,120343.08,619435.7,5806131.26,41.5,-169.1,5.2,2.6,,1
1759745023,120343.281,619435.7,5806131.26,41.5,-168.8,6.4,2.6,,1
1759745023,120343.483,619435.6,5806130.88,41.45,-168.8,6.7,3.6,,1
1759745024,120343.686,619435.6,5806130.88,41.45,-167.8,8.1,3.6,,1
1759745024,120343.89,619435.55,5806130.68,41.47,-169.2,6.4,3.5,,1
1759745024,120344.095,619435.54,5806130.56,41.46,-168.8,6.4,3.5,,1
1759745024,120344.297,619435.53,5806130.36,41.47,-168.2,5.6,3.6,,1
1759745025,120344.514,619435.45,5806130.11,41.47,-168.2,4.7,4.4,,1
1759745025,120344.716,619435.45,5806130.11,41.47,-169.6,6,4.5,,1
1759745025,120344.919,619435.43,5806129.78,41.46,-169.6,6.3,3.8,,1
1759745025,120345.122,619435.43,5806129.78,41.46,-169,5.4,2.7,,1
1759745025,120345.329,619435.4,5806129.59,41.43,-168.4,6.9,2.7,,1
1759745026,120345.535,619435.31,5806129.36,41.45,-168.4,5.6,3.7,,1
1759745026,120345.74,619435.31,5806129.36,41.45,-168.3,5.6,3.8,,1
1759745026,120345.941,619435.31,5806129.11,41.45,-168.2,7.6,3.6,,1
1759745026,120346.144,619435.26,5806129.01,41.45,-168.2,4.7,3.1,,1
1759745026,120346.346,619435.26,5806129.01,41.45,-168.3,4.8,3.3,,1
1759745027,120346.562,619435.22,5806128.8,41.42,-168.7,5.4,4.1,,1
1759745027,120346.763,619435.26,5806128.71,41.5,-168.7,2.6,3.9,,1
1759745027,120346.966,619435.26,5806128.71,41.5,-169.6,4.5,3.5,,1
1759745027,120347.169,619435.16,5806128.38,41.49,-169.6,5.1,4.3,,1
1759745027,120347.371,619435.16,5806128.38,41.49,-169.5,4.7,4.6,,1
1759745028,120347.589,619435.16,5806128.16,41.5,-169.9,6.3,3.8,,1
1759745028,120347.793,619435.19,5806127.99,41.5,-170.9,6.2,2,,1
1759745028,120347.995,619435.15,5806127.84,41.47,-170,6.2,2,,1
1759745028,120348.197,619435.07,5806127.71,41.44,-170.3,6.3,2.1,,1
1759745028,120348.401,619435.03,5806127.44,41.47,-170.3,6.2,2.7,,1
1759745029,120348.602,619435.03,5806127.44,41.47,-170.3,6.2,2.7,,1
1759745029,120348.805,619435.04,5806127.25,41.48,-171.1,6.6,3.3,,1
1759745029,120349.024,619435.02,5806127.08,41.47,-171,5,2.5,,1
1759745029,120349.23,619435.03,5806126.95,41.49,-171.5,5,2.5,,1
1759745029,120349.435,619434.99,5806126.71,41.47,-172,4.8,2.2,,1
1759745029,120349.435,619434.99,5806126.71,41.47,-171.7,6.4,1.9,,1
1759745030,120349.638,619434.96,5806126.59,41.48,-170.6,5.8,3.1,,1
1759745030,120349.84,619434.94,5806126.51,41.5,-170.5,5.4,3.3,,1
1759745030,120350.044,619434.97,5806126.35,41.48,-172.2,6,2.5,,1
1759745030,120350.25,619434.98,5806126.3,41.48,-172,4,0.9,,1
1759745030,120350.455,619434.96,5806126.15,41.49,-172.7,5.6,1.1,,1
1759745031,120350.66,619434.9,5806125.96,41.47,-172.1,6,2.7,,1
1759745031,120350.862,619434.9,5806125.92,41.51,-171.6,4.9,3.7,,1
1759745031,120351.063,619434.9,5806125.73,41.49,-172.6,5.8,3,,1
1759745031,120351.266,619434.86,5806125.56,41.45,-171.2,6.4,2.2,,1
1759745031,120351.484,619434.83,5806125.38,41.46,-171.6,6.4,2.5,,1
1759745032,120351.689,619434.84,5806125.33,41.48,-171.6,4.7,2.4,,1
1759745032,120351.893,619434.84,5806125.33,41.48,-172.5,6.2,2.3,,1
1759745032,120352.1,619434.83,5806125.12,41.46,-171.7,4.8,2.8,,1
1759745032,120352.303,619434.76,5806124.63,41.46,-172.4,4.1,3.1,,1
1759745033,120352.509,619434.74,5806124.53,41.47,-172.4,7.2,3.1,,1
1759745033,120352.713,619434.74,5806124.53,41.47,-171.5,4.6,3.6,,1
1759745033,120352.918,619434.72,5806124.45,41.47,-170.8,5.1,3.4,,1
1759745033,120353.121,619434.71,5806124.18,41.46,-172.3,7.2,3.3,,1
1759745033,120353.323,619434.69,5806124.12,41.45,-171.4,5.2,2.8,,1
1759745034,120353.527,619434.66,5806124.03,41.46,-172.5,6.6,2.9,,1
1759745034,120353.728,619434.65,5806123.89,41.46,-171.3,6.7,3.2,,1
1759745034,120353.931,619434.63,5806123.82,41.46,-171.6,6,3.4,,1
1759745034,120354.149,619434.64,5806123.83,41.47,-170.8,7,3.9,,1
1759745034,120354.352,619434.64,5806123.8,41.46,-170.8,6.5,4,,1
1759745035,120354.556,619434.64,5806123.8,41.46,-167.8,6.6,3.3,,1
1759745035,120354.756,619434.59,5806123.76,41.44,-168.7,6.2,3.3,,1
1759745035,120354.958,619434.6,5806123.76,41.45,-168.7,4.3,4.1,,1
1759745035,120355.161,619434.6,5806123.76,41.45,-167.8,4.2,4,,1
1759745035,120355.379,619434.58,5806123.61,41.43,-167.8,3.7,3.7,,1
1759745036,120355.581,619434.58,5806123.61,41.43,-167.8,3.1,3.7,,1
1759745036,120355.784,619434.58,5806123.52,41.43,-168.7,2.5,3.7,,1
1759745036,120355.985,619434.59,5806123.43,41.45,-168.4,2.8,3.3,,1
1759745036,120356.189,619434.48,5806123.13,41.43,-169,3.6,3.9,,1
1759745036,120356.393,619434.47,5806122.9,41.44,-170.2,4.1,4.6,,1
1759745037,120356.61,619434.48,5806122.79,41.44,-170.2,4.1,4.6,,1
1759745037,120356.813,619434.46,5806122.61,41.43,-169.2,4.5,4.1,,1
1759745037,120357.016,619434.39,5806122.42,41.41,-169.2,4.5,4.1,,1
1759745037,120357.217,619434.36,5806122.29,41.41,-169.6,5.8,3.8,,1
1759745037,120357.421,619434.36,5806122.13,41.44,-169.3,5.6,5.1,,1
1759745038,120357.623,619434.36,5806122.13,41.44,-169.3,5.6,5.1,,1
1759745038,120357.623,619434.36,5806122.13,41.44,-170.9,5.4,4.3,,1
1759745038,120357.84,619434.35,5806121.82,41.42,-170.9,5.3,4,,1
1759745038,120358.04,619434.35,5806121.82,41.42,-170.9,5.7,5.1,,1
1759745038,120358.241,619434.31,5806121.63,41.42,-170.6,5.8,5.3,,1
1759745038,120358.444,619434.28,5806121.44,41.43,-170.8,5.3,3.9,,1
1759745039,120358.646,619434.27,5806121.32,41.42,-171.8,5.6,3.1,,1
1759745039,120358.864,619434.27,5806121.17,41.43,-172.3,4.5,4.2,,1
1759745039,120359.067,619434.24,5806121.07,41.41,-170.7,5.4,5,,1
1759745039,120359.269,619434.19,5806120.96,41.43,-170.6,7.3,4.6,,1
1759745039,120359.471,619434.18,5806120.76,41.44,-171.1,6.7,3.8,,1
1759745040,120359.675,619434.17,5806120.64,41.41,-171.1,6.7,3.6,,1
1759745040,120359.876,619434.17,5806120.64,41.41,-172.7,7.3,4.7,,1
1759745040,120400.094,619434.1,5806120.43,41.41,-171.4,7.7,6,,1
1759745040,120400.294,619434.1,5806120.42,41.42,-170.8,7.7,6,,1
1759745040,120400.498,619434.12,5806120.34,41.41,-173.4,6.4,5.4,,1
1759745041,120400.699,619434.12,5806120.26,41.39,-172.6,4.7,3.2,,1
1759745041,120400.902,619434.09,5806120,41.39,-173.8,5.5,2.9,,1
1759745041,120401.121,619434.12,5806119.92,41.4,-173.6,5.7,2.4,,1
1759745041,120401.325,619434.09,5806119.82,41.38,-172.3,5.5,1.4,,1
1759745042,120401.527,619434.05,5806119.74,41.39,-171.9,5.3,1.5,,1
1759745042,120401.732,619434.04,5806119.66,41.4,-172.1,4.4,2.5,,1
1759745042,120401.935,619434.05,5806119.51,41.41,-171.8,4.1,3.2,,1
1759745042,120402.135,619434.09,5806119.41,41.41,-171.8,4.7,2.9,,1
1759745042,120402.338,619434.09,5806119.41,41.41,-172.3,4.1,1.9,,1
1759745043,120402.555,619434.07,5806119.22,41.4,-172.7,5.3,0.7,,1
1759745043,120402.756,619433.98,5806118.95,41.39,-173.3,4.3,1.5,,1
1759745043,120402.958,619433.96,5806118.78,41.39,-172.4,5.4,2.4,,1
1759745043,120403.162,619433.96,5806118.61,41.4,-172.2,6.1,3,,1
1759745043,120403.364,619433.98,5806118.47,41.41,-172.6,6.4,3.1,,1
1759745044,120403.565,619433.96,5806118.36,41.4,-173.1,6.1,2.6,,1
1759745044,120403.783,619433.91,5806118.25,41.39,-172.6,7.3,1.7,,1
1759745044,120403.986,619433.9,5806118.18,41.41,-172.9,7.3,2.5,,1
1759745044,120404.189,619433.96,5806118.15,41.43,-173.2,7.4,3.7,,1
1759745044,120404.392,619433.95,5806118.12,41.42,-172.9,7.2,2.9,,1
1759745045,120404.594,619433.9,5806118.1,41.4,-172,7.5,1.8,,1
1759745045,120404.797,619433.92,5806118.1,41.41,-172,7.5,1.8,,1
1759745045,120405.014,619433.94,5806118.09,41.42,-172.7,6.8,2.4,,1
1759745045,120405.216,619433.92,5806118.1,41.4,-172.6,6.6,2.7,,1
1759745045,120405.421,619433.92,5806118.1,41.4,-169.8,5.1,1.9,,1
1759745046,120405.625,619433.91,5806118.05,41.4,-169.8,5.1,1.9,,1
1759745046,120405.827,619433.9,5806118.03,41.4,-166.1,5.1,1.9,,1
1759745046,120405.827,619433.9,5806118.03,41.4,-166.2,1.6,3,,1
1759745046,120406.03,619433.92,5806118.14,41.43,-167.4,4.1,2.4,,1
1759745046,120406.231,619433.89,5806117.97,41.4,-167.2,3.4,2.5,,1
1759745046,120406.436,619433.88,5806117.87,41.4,-167,2.9,3.1,,1
1759745047,120406.654,619433.86,5806117.81,41.43,-167,5,3.6,,1
1759745047,120406.855,619433.81,5806117.61,41.4,-167.9,4.4,3.1,,1
1759745047,120407.056,619433.78,5806117.39,41.42,-167.9,4.3,2.8,,1
1759745047,120407.257,619433.78,5806117.39,41.42,-167.8,4.5,3,,1
1759745047,120407.476,619433.74,5806117.23,41.39,-167.4,3.8,2.9,,1
1759745048,120407.677,619433.74,5806117.1,41.43,-169.1,4.4,1.4,,1
1759745048,120407.88,619433.69,5806116.82,41.4,-169.1,4.3,1,,1
1759745048,120408.081,619433.69,5806116.82,41.4,-167.6,4,2.4,,1
1759745048,120408.284,619433.62,5806116.56,41.43,-168.3,4.4,3,,1
1759745048,120408.488,619433.63,5806116.41,41.44,-169.3,4.4,2.5,,1
1759745049,120408.692,619433.6,5806116.28,41.43,-169.6,4,2.4,,1
1759745049,120408.909,619433.57,5806115.99,41.45,-169.8,3.6,2.6,,1
1759745049,120409.112,619433.53,5806115.83,41.45,-169.8,3.6,2.6,,1
1759745049,120409.313,619433.5,5806115.69,41.44,-169.3,4,2.8,,1
1759745050,120409.515,619433.48,5806115.48,41.45,-170.1,4,3.2,,1
1759745050,120409.717,619433.45,5806115.3,41.44,-170.9,4.7,2.9,,1
1759745050,120409.932,619433.38,5806115.13,41.42,-170.2,5,2.9,,1
1759745050,120410.137,619433.35,5806114.88,41.43,-171.3,6,3.9,,1
1759745050,120410.341,619433.35,5806114.79,41.45,-171.6,7.1,4.6,,1
1759745051,120410.543,619433.38,5806114.7,41.47,-172.9,4.5,4.4,,1
1759745051,120410.744,619433.36,5806114.49,41.43,-174,5.1,3.2,,1
1759745051,120410.948,619433.33,5806114.41,41.43,-173.1,4.9,3.7,,1
1759745051,120411.165,619433.32,5806114.18,41.42,-174.1,3.5,4.3,,1
1759745051,120411.368,619433.31,5806113.99,41.42,-173.9,5.9,4.5,,1
1759745052,120411.57,619433.33,5806113.82,41.43,-174.6,5,4.4,,1
1759745052,120411.773,619433.32,5806113.57,41.4,-175.6,6.4,3.5,,1
1759745052,120411.976,619433.3,5806113.49,41.42,-175.1,6.6,3.4,,1
1759745052,120412.178,619433.23,5806113.31,41.38,-173,5.5,3.8,,1
1759745052,120412.381,619433.2,5806113.14,41.41,-173,7.4,4.7,,1
1759745053,120412.597,619433.2,5806113.14,41.41,-171.3,5.8,4.6,,1
1759745053,120412.798,619433.23,5806113.06,41.43,-171.5,4.8,3.5,,1
1759745053,120412.999,619433.22,5806112.84,41.37,-171.5,4.8,3.5,,1
1759745053,120413.202,619433.18,5806112.67,41.39,-171.6,4.8,3.5,,1
1759745053,120413.417,619433.11,5806112.63,41.39,-171.4,3.2,5,,1
1759745054,120413.62,619433.12,5806112.54,41.4,-171.4,3.2,5,,1
1759745054,120413.823,619433.15,5806112.37,41.43,-169.9,4.6,4.8,,1
1759745054,120414.024,619433.08,5806112.02,41.4,-167,4.6,4.8,,1
1759745054,120414.024,619433.08,5806112.02,41.4,-166.2,5.8,3.7,,1
1759745054,120414.229,619433.04,5806111.97,41.41,-165,3.8,4.4,,1
1759745054,120414.432,619432.99,5806111.84,41.42,-165.4,5.1,4,,1
1759745055,120414.647,619432.96,5806111.57,41.4,-166.4,6.8,3.4,,1
1759745055,120414.848,619432.96,5806111.58,41.39,-166,4,2.7,,1
1759745055,120415.05,619432.92,5806111.44,41.39,-166.1,4.4,3.2,,1
1759745055,120415.252,619432.87,5806111.3,41.38,-165.7,4.3,4,,1
1759745055,120415.47,619432.87,5806111.21,41.42,-165.7,3.5,4.5,,1
1759745056,120415.673,619432.87,5806111.21,41.42,-166.4,4.2,2.6,,1
1759745056,120415.875,619432.88,5806111.04,41.41,-168.5,3.6,2.6,,1
1759745056,120416.078,619432.85,5806110.92,41.39,-168.4,3.5,3.7,,1
1759745056,120416.283,619432.79,5806110.79,41.4,-168.8,3.3,4.9,,1
1759745056,120416.487,619432.78,5806110.42,41.43,-171.4,4,3.4,,1
1759745057,120416.692,619432.75,5806110.18,41.4,-171.6,4.8,2.9,,1
1759745057,120416.896,619432.72,5806110.04,41.41,-171.6,4.8,2.9,,1
1759745057,120417.099,619432.72,5806110.04,41.41,-173.8,5.6,3.4,,1
1759745057,120417.301,619432.65,5806109.38,41.38,-173.5,5.6,2.8,,1
1759745058,120417.518,619432.57,5806109.22,41.38,-173.5,6.9,2.8,,1
1759745058,120417.721,619432.57,5806109.22,41.38,-171.6,5.4,4.5,,1
1759745058,120417.925,619432.56,5806109.11,41.39,-173.9,5.3,4.1,,1
1759745058,120418.127,619432.62,5806108.86,41.4,-173.9,5.7,3.3,,1
1759745058,120418.329,619432.62,5806108.86,41.4,-169.4,3.6,3.1,,1
1759745059,120418.545,619432.46,5806108.43,41.4,-169.2,6.4,3.8,,1
1759745059,120418.747,619432.48,5806108.42,41.4,-169.2,5.7,4.6,,1
1759745059,120418.949,619432.48,5806108.42,41.4,-170.9,4,3.7,,1
1759745059,120419.152,619432.45,5806107.86,41.37,-170.9,7.6,2.5,,1
1759745059,120419.354,619432.45,5806107.86,41.37,-170.2,6.6,2.5,,1
1759745060,120419.557,619432.37,5806107.57,41.38,-169.4,5.4,3.3,,1
1759745060,120419.761,619432.37,5806107.42,41.4,-169.4,6.4,4.2,,1
1759745060,120419.979,619432.37,5806107.42,41.4,-169.6,4.7,4.2,,1
1759745060,120420.181,619432.37,5806107.31,41.41,-171,4.6,3.6,,1
1759745060,120420.384,619432.25,5806106.83,41.38,-170.6,6.7,4,,1
1759745061,120420.585,619432.25,5806106.63,41.39,-170.6,5.6,4.6,,1
1759745061,120420.786,619432.25,5806106.63,41.39,-171,7.3,4.5,,1
1759745061,120420.991,619432.19,5806106.3,41.37,-170,5.9,4.1,,1
1759745061,120421.21,619432.18,5806106.02,41.4,-170,5.9,4.1,,1
1759745061,120421.412,619432.18,5806106.02,41.4,-171.2,7.2,4.3,,1
1759745062,120421.615,619432.12,5806105.68,41.36,-171.2,7.2,4.3,,1
1759745062,120421.819,619432.12,5806105.68,41.36,-171.2,6,3.4,,1
1759745062,120422.023,619432.03,5806105.5,41.35,-170.7,6.4,3.4,,1
1759745062,120422.228,619432,5806105.36,41.35,-170,6.4,3.4,,1
1759745062,120422.228,619432,5806105.36,41.35,-170.4,4,2.5,,1
1759745062,120422.43,619432.06,5806105.23,41.37,-172.1,4.6,1.7,,1
1759745063,120422.634,619432.01,5806104.75,41.35,-172.1,6.1,2.5,,1
1759745063,120422.837,619432.01,5806104.75,41.35,-170.8,4,3.8,,1
1759745063,120423.041,619431.95,5806104.75,41.42,-168.7,7,2.6,,1
1759745063,120423.26,619431.89,5806104.41,41.39,-172,5.7,1.4,,1
1759745063,120423.464,619431.91,5806104.12,41.4,-172,4.5,1.3,,1
1759745064,120423.667,619431.91,5806104.12,41.4,-170.5,5.7,2.7,,1
1759745064,120423.871,619431.83,5806103.88,41.38,-169.9,3,4.3,,1
1759745064,120424.074,619431.81,5806103.8,41.41,-169.9,4.6,3.1,,1
1759745064,120424.277,619431.83,5806103.62,41.45,-171.2,4.8,3.8,,1
1759745064,120424.48,619431.83,5806103.36,41.41,-171.2,3.2,4.8,,1
1759745065,120424.683,619431.78,5806103.28,41.44,-169.8,4.2,4.7,,1
1759745065,120424.886,619431.75,5806103.06,41.43,-170,4.9,3.7,,1
1759745065,120425.104,619431.64,5806102.41,41.42,-168.5,5.9,3.5,,1
1759745065,120425.305,619431.62,5806102.2,41.42,-169.7,5.7,3.9,,1
1759745066,120425.507,619431.59,5806101.98,41.4,-170.5,6.8,3.6,,1
1759745066,120425.71,619431.55,5806101.82,41.42,-169.1,6.7,3.3,,1
1759745066,120425.913,619431.52,5806101.56,41.4,-169.2,6.9,3.5,,1
1759745066,120426.129,619431.51,5806101.42,41.4,-168.9,7.2,3.3,,1
1759745066,120426.332,619431.49,5806101.23,41.39,-168.9,5.9,2.8,,1
1759745067,120426.535,619431.39,5806100.99,41.35,-168.6,6.7,1.6,,1
1759745067,120426.738,619431.37,5806100.83,41.39,-168.4,7.1,2.6,,1
1759745067,120426.941,619431.37,5806100.61,41.38,-169.1,6.5,3.4,,1
1759745067,120427.143,619431.34,5806100.43,41.37,-169.2,7.5,3.2,,1
1759745067,120427.346,619431.3,5806100.3,41.39,-168.5,5.7,3.4,,1
1759745068,120427.564,619431.24,5806100.06,41.36,-169.1,6.4,3.8,,1
1759745068,120427.766,619431.23,5806099.93,41.39,-168.7,6.3,4.4,,1
1759745068,120427.969,619431.23,5806099.71,41.39,-169.1,6,4,,0
1759745068,120428.172,619431.18,5806099.58,41.38,-168.7,6.5,3.2,,1
1759745068,120428.376,619431.11,5806099.39,41.34,-168.7,5.9,3.4,,1
1759745069,120428.577,619431.1,5806099.22,41.37,-170.2,6.6,3.8,,1
1759745069,120428.795,619431.14,5806099.03,41.38,-170.3,5.9,4.4,,1
1759745069,120429,619431.08,5806098.84,41.35,-168.8,7,3.7,,1
1759745069,120429.203,619430.97,5806098.73,41.35,-167.7,7.1,3.4,,1
1759745069,120429.405,619430.98,5806098.56,41.36,-169.2,6.3,4.6,,1
1759745070,120429.606,619431.01,5806098.43,41.38,-169.2,6.3,4.6,,1
1759745070,120429.807,619430.98,5806098.32,41.37,-169.8,6.6,4.5,,1
1759745070,120430.025,619430.88,5806098.12,41.36,-168.6,6.1,3.9,,1
1759745070,120430.227,619430.88,5806098,41.39,-168.7,6.1,3.9,,1
1759745070,120430.43,619430.92,5806097.83,41.39,-169.9,5.9,5.7,,1
1759745070,120430.43,619430.92,5806097.83,41.39,-170.5,6.7,4.3,,1
1759745071,120430.631,619430.88,5806097.63,41.35,-169.7,7.5,3.6,,1
1759745071,120430.833,619430.82,5806097.6,41.36,-169.7,6.3,4.7,,1
1759745071,120431.036,619430.82,5806097.6,41.36,-168.6,7.5,4.5,,1
1759745071,120431.242,619430.78,5806097.28,41.37,-169.9,7.8,3.7,,1
1759745071,120431.459,619430.79,5806097.23,41.33,-169.8,7.5,1.8,,1
1759745072,120431.664,619430.76,5806097.21,41.34,-168.6,7.5,2.4,,1
1759745072,120431.868,619430.76,5806097.16,41.36,-169.5,7.8,4,,1
1759745072,120432.071,619430.79,5806097.18,41.37,-170.5,6.5,3.5,,1
1759745072,120432.275,619430.79,5806097.2,41.36,-169.7,5.4,2.4,,1
1759745072,120432.477,619430.77,5806097.2,41.34,-169.4,4,2.7,,1
1759745073,120432.681,619430.78,5806097.17,41.35,-169.4,4.5,2.9,,1
1759745073,120432.885,619430.78,5806097.17,41.35,-170.7,5,2.5,,1
1759745073,120433.086,619430.77,5806097.06,41.34,-170.4,4.4,2.7,,1
1759745073,120433.303,619430.75,5806096.87,41.36,-170.8,5.3,3.7,,1
1759745074,120433.508,619430.74,5806096.85,41.35,-169.7,5.4,3.6,,1
1759745074,120433.709,619430.73,5806096.78,41.35,-170.7,4.7,3.1,,1
1759745074,120433.91,619430.74,5806096.69,41.35,-170.8,4.4,3.6,,1
1759745074,120434.114,619430.72,5806096.56,41.33,-170.5,5,3.1,,1
1759745074,120434.317,619430.68,5806096.47,41.33,-169.7,6.3,2.2,,1
1759745075,120434.534,619430.67,5806096.4,41.34,-169.6,7,2.6,,1
1759745075,120434.737,619430.69,5806096.34,41.35,-170.3,6.8,3.2,,1
1759745075,120434.942,619430.68,5806096.29,41.34,-170.5,6.9,2.8,,1
1759745075,120435.143,619430.64,5806096.24,41.32,-170,6.5,2.2,,1
1759745075,120435.345,619430.62,5806096.14,41.32,-170.1,6.6,2.7,,1
1759745076,120435.548,619430.64,5806096.06,41.35,-170.9,7.3,3.8,,1
1759745076,120435.751,619430.64,5806096,41.33,-170.2,8,3.4,,1
1759745076,120435.968,619430.63,5806095.97,41.33,-170.3,7.3,2.9,,1
1759745076,120436.171,619430.62,5806095.91,41.33,-170.8,6.8,2.5,,1
1759745076,120436.373,619430.62,5806095.84,41.32,-170.8,6.9,2.4,,1
1759745077,120436.576,619430.62,5806095.84,41.32,-170.2,6.9,2.3,,1
1759745077,120436.777,619430.62,5806095.79,41.34,-170.7,6.7,1.9,,1
1759745077,120436.981,619430.61,5806095.7,41.31,-170.1,7.5,1.4,,1
1759745077,120437.201,619430.56,5806095.54,41.32,-170.1,8.2,1.7,,1
1759745077,120437.403,619430.56,5806095.54,41.32,-170.9,8.4,2.3,,1
1759745078,120437.605,619430.58,5806095.51,41.32,-170.9,8.4,2.3,,1
1759745078,120437.808,619430.56,5806095.44,41.3,-171,6.9,2.8,,1
1759745078,120438.011,619430.56,5806095.32,41.32,-170.6,6.1,2.6,,1
1759745078,120438.213,619430.56,5806095.31,41.32,-171,8.3,2.6,,1
1759745078,120438.416,619430.56,5806095.35,41.32,-171.2,9.3,2.6,,1
1759745079,120438.633,619430.56,5806095.39,41.31,-171.2,9.3,2.6,,1
1759745079,120438.633,619430.56,5806095.39,41.31,-171,7.2,2.5,,1
1759745079,120438.837,619430.57,5806095.42,41.32,-172.2,6.5,2.3,,1
1759745079,120439.039,619430.55,5806095.38,41.3,-171.1,7.3,2.7,,1
1759745079,120439.242,619430.55,5806095.36,41.31,-170.5,7.9,1.9,,1
1759745079,120439.447,619430.55,5806095.38,41.31,-171.4,7.4,2.5,,1
1759745080,120439.651,619430.56,5806095.42,41.31,-170.7,6.7,2.5,,1
1759745080,120439.853,619430.56,5806095.42,41.31,-171,6.7,2,,1
1759745080,120440.056,619430.55,5806095.4,41.31,-171.1,7.1,2.6,,1
